person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
31,139339,RENT,4.032727942437251,VENTURE,B,5851,10.06,0.04,N,5,0
50,77006,MORTGAGE,19.67825087509543,PERSONAL,A,8754,8.4,0.11,N,14,0
40,259329,RENT,15.083769675080175,VENTURE,C,9001,12.92,0.03,N,16,0
20,41890,RENT,1.6819943500870598,VENTURE,A,14377,7.3,0.34,Y,2,0
23,36367,MORTGAGE,3.1681981804394326,HOMEIMPROVEMENT,A,3320,6.83,0.09,N,2,0
29,50083,RENT,4.755147632119939,VENTURE,A,4519,7.23,0.09,N,9,0
31,115623,MORTGAGE,6.829513630914606,MEDICAL,A,9955,7.13,0.09,N,7,0
32,44295,OWN,2.241064982996838,DEBTCONSOLIDATION,A,4872,5.89,0.11,N,8,0
35,58014,MORTGAGE,4.111459565913776,MEDICAL,C,5223,13.53,0.09,N,5,0
29,57135,RENT,2.9316717032862547,DEBTCONSOLIDATION,A,21594,7.11,0.38,N,2,0
30,55366,RENT,6.67590447106324,EDUCATION,A,13880,6.45,0.25,N,8,0
41,37842,RENT,16.57680304122592,MEDICAL,D,8775,15.45,0.23,N,10,0
33,50236,OWN,6.678405734352587,EDUCATION,B,6265,,0.12,N,10,0
20,49067,OWN,0.09513860037122157,EDUCATION,D,22487,14.58,0.46,Y,2,0
31,53951,RENT,5.694967558428248,PERSONAL,D,4002,15.87,0.07,N,7,0
29,91029,MORTGAGE,4.42556706730233,VENTURE,A,16330,8.42,0.18,N,5,0
20,142677,MORTGAGE,0.40644911944533646,DEBTCONSOLIDATION,E,23230,18.15,0.16,N,2,0
32,34124,RENT,5.858366109219064,VENTURE,A,9995,8.67,0.29,N,8,0
20,43669,RENT,0.6496802825678643,MEDICAL,D,12032,16.86,0.28,N,2,0
41,34414,RENT,10.067563899463828,PERSONAL,B,12419,10.79,0.36,N,16,0
34,60048,RENT,10.946794935860002,PERSONAL,B,14269,10.48,0.24,N,10,0
20,40291,MORTGAGE,0.8504525291084203,DEBTCONSOLIDATION,C,11224,13.51,0.28,N,2,0
40,61814,MORTGAGE,3.1089614112185227,PERSONAL,D,11899,16.39,0.19,N,6,0
47,99408,RENT,6.516410320722352,EDUCATION,B,6151,12.1,0.06,N,13,0
27,13504,RENT,5.240195365278013,PERSONAL,B,2825,10.9,0.21,N,6,0
28,71003,RENT,8.136743865278069,VENTURE,A,15774,8.69,0.22,N,9,0
39,42061,MORTGAGE,13.63333076229271,VENTURE,C,4639,12.57,0.11,N,13,0
45,69789,MORTGAGE,11.035386601937493,HOMEIMPROVEMENT,A,20740,7.07,0.3,Y,11,0
20,33088,MORTGAGE,0.9870188918948164,MEDICAL,C,9081,13.51,0.27,N,2,0
20,104604,MORTGAGE,2.007134034520456,PERSONAL,B,26288,11.57,0.25,N,3,0
26,89527,RENT,0.9366291687267401,MEDICAL,B,11834,9.07,0.13,N,2,0
27,74057,RENT,2.2463600480652026,EDUCATION,B,7624,12.91,0.1,N,6,0
39,83807,OTHER,16.342710880430904,VENTURE,C,13725,13.5,0.16,N,15,0
45,35950,RENT,11.820293356765482,PERSONAL,D,24615,16.94,0.68,N,17,1
47,38530,MORTGAGE,18.68446841570932,VENTURE,A,10367,,0.27,N,21,0
20,81947,RENT,0.7515405930942203,VENTURE,D,10087,15.35,0.12,N,2,0
22,35516,MORTGAGE,1.7472827743519161,DEBTCONSOLIDATION,E,9610,19.87,0.27,Y,2,1
20,119982,MORTGAGE,1.440845945455116,EDUCATION,C,7541,13.35,0.06,N,2,0
24,45343,MORTGAGE,0.8604313276655231,MEDICAL,D,11279,15.42,0.25,N,2,0
22,71399,MORTGAGE,4.2062245144511685,DEBTCONSOLIDATION,C,12208,13.81,0.17,N,2,0
34,171886,RENT,2.7338198579359005,HOMEIMPROVEMENT,A,26044,7.98,0.15,N,11,0
36,36738,MORTGAGE,5.490915068807914,VENTURE,B,7629,10.77,0.21,N,9,0
30,56264,RENT,,DEBTCONSOLIDATION,C,22181,,0.39,Y,4,0
29,96741,MORTGAGE,0.0,EDUCATION,D,12615,16.3,0.13,N,6,0
26,91418,RENT,4.538046117615237,MEDICAL,B,13795,11.49,0.15,N,2,0
27,45238,MORTGAGE,3.1755179692428275,DEBTCONSOLIDATION,C,6994,13.55,0.15,N,8,0
49,40773,RENT,3.1885069832696296,HOMEIMPROVEMENT,C,9163,12.98,0.22,Y,21,0
38,47656,RENT,1.5382625799689986,MEDICAL,A,8208,8.08,0.17,N,8,0
27,120129,RENT,1.4411453249010924,EDUCATION,A,14525,5.53,0.12,N,3,0
29,46466,OWN,6.606867872056512,EDUCATION,C,5542,13.98,0.12,N,5,0
35,56554,RENT,3.5383759484771033,MEDICAL,A,5359,8.71,0.09,N,8,0
20,42841,RENT,1.1901987729011574,DEBTCONSOLIDATION,A,2394,8.11,0.06,N,2,0
31,79861,RENT,2.178256530525654,VENTURE,B,13832,9.23,0.17,N,8,0
37,59014,RENT,4.702062784586385,VENTURE,C,4576,14.65,0.08,N,12,0
35,31198,RENT,8.640213729551897,PERSONAL,B,9819,10.06,0.31,N,12,0
22,31797,MORTGAGE,0.0,HOMEIMPROVEMENT,D,2364,16.16,0.07,N,2,0
24,18047,RENT,0.5579332050554575,EDUCATION,A,4115,8.53,0.23,N,5,0
20,34295,MORTGAGE,0.9443713958331039,PERSONAL,A,9973,7.01,0.29,N,3,0
38,83840,RENT,9.192895476242605,HOMEIMPROVEMENT,B,9638,10.61,0.11,N,15,0
57,112203,RENT,24.850679171412725,MEDICAL,C,7198,12.46,0.06,N,23,0
21,78988,MORTGAGE,2.2890311176491323,DEBTCONSOLIDATION,B,12254,10.35,0.16,N,2,0
43,73500,RENT,12.30707141087711,PERSONAL,A,6947,6.57,0.09,N,15,0
55,50534,RENT,23.68475638561951,EDUCATION,C,15571,13.89,0.31,N,16,0
25,82967,RENT,2.2939159984799122,MEDICAL,C,17561,12.34,0.21,N,4,0
29,63414,RENT,6.0057947633184146,PERSONAL,A,18124,7.43,0.29,N,3,0
33,146158,MORTGAGE,2.0600953168000564,VENTURE,A,9910,,0.07,N,9,0
35,51320,MORTGAGE,0.8509026399374586,VENTURE,B,13473,9.93,0.26,N,6,0
33,113397,MORTGAGE,0.5936542074349414,MEDICAL,A,9891,8.38,0.09,N,10,0
26,87619,RENT,1.549822475210876,PERSONAL,B,12634,9.64,0.14,Y,5,0
37,81185,RENT,8.094605192990908,MEDICAL,A,10177,7.07,0.13,N,8,0
26,17920,RENT,3.465180968747322,VENTURE,A,10757,7.65,0.6,N,6,0
34,90314,MORTGAGE,6.597121376642295,MEDICAL,B,21280,11.01,0.24,N,6,0
30,50507,RENT,1.190644482896881,PERSONAL,A,2933,6.06,0.06,N,3,0
20,42439,RENT,0.0,EDUCATION,A,11014,7.36,0.26,N,2,0
45,23966,MORTGAGE,16.720412067948946,MEDICAL,C,10972,14.11,0.46,N,14,0
24,54010,RENT,0.41093013984728843,MEDICAL,A,6816,8.83,0.13,N,3,0
46,55185,OWN,,EDUCATION,C,13267,13.53,0.24,N,19,0
42,26458,RENT,14.486042871860318,MEDICAL,C,9611,12.38,0.36,N,9,1
32,24093,MORTGAGE,6.829045419603847,PERSONAL,A,7305,7.49,0.3,N,5,0
36,70801,RENT,9.689185033894498,DEBTCONSOLIDATION,A,10693,7.11,0.15,N,7,0
37,87503,MORTGAGE,11.20875000642356,PERSONAL,B,21931,10.77,0.25,Y,7,0
28,60153,RENT,5.643546995877323,VENTURE,A,30842,8.97,0.51,N,3,1
28,102023,RENT,5.368968527961384,EDUCATION,B,8739,9.56,0.09,N,3,0
36,51662,RENT,1.354586732172736,HOMEIMPROVEMENT,C,8214,14.38,0.16,N,8,0
30,52580,OTHER,3.820854867700638,EDUCATION,A,9563,8.22,0.18,N,8,0
26,32716,OWN,1.4277966538336861,PERSONAL,B,3612,11.02,0.11,N,2,0
23,22968,RENT,2.938336202588223,HOMEIMPROVEMENT,D,8994,16.21,0.39,Y,3,1
34,150251,MORTGAGE,4.64038155016799,PERSONAL,A,2868,9.16,0.02,N,10,0
24,100933,MORTGAGE,1.372961471852308,MEDICAL,A,2850,8.53,0.03,N,4,0
40,25187,RENT,4.49274247773456,MEDICAL,B,6047,10.03,0.24,N,14,0
41,59021,RENT,14.285794839465792,EDUCATION,E,12678,18.54,0.21,Y,9,1
35,51275,OWN,11.468397708350189,PERSONAL,A,5516,6.63,0.11,N,14,0
38,46597,RENT,8.91869646858134,PERSONAL,B,11439,11.61,0.25,N,6,0
35,43262,RENT,8.89925724523832,PERSONAL,A,8260,7.54,0.19,N,8,0
39,66816,RENT,7.7286994289949815,EDUCATION,B,6872,8.96,0.1,N,8,0
38,84965,RENT,6.1869724958385435,DEBTCONSOLIDATION,A,16000,5.53,0.19,N,10,0
34,67596,MORTGAGE,8.658354263363016,DEBTCONSOLIDATION,B,10368,10.05,0.15,N,8,0
42,50701,RENT,3.6537680118400546,EDUCATION,B,12342,9.83,0.24,N,18,0
28,49688,RENT,0.0,MEDICAL,E,8215,18.15,0.17,Y,4,1
23,90694,RENT,0.6483527745051736,PERSONAL,C,14830,13.33,0.16,N,4,0
22,69905,RENT,1.4727504628164974,VENTURE,C,4830,14.54,0.07,N,3,1
27,56386,RENT,4.216722603949179,EDUCATION,A,17966,8.64,0.32,N,4,0
20,53117,MORTGAGE,0.4196506216938626,EDUCATION,A,1935,9.29,0.04,N,2,0
32,65506,RENT,3.09682972207425,DEBTCONSOLIDATION,B,2166,11.87,0.03,N,12,0
37,41873,MORTGAGE,4.48013012516599,EDUCATION,B,7231,11.0,0.17,N,14,0
41,85122,RENT,5.5601243533330855,EDUCATION,B,8167,,0.1,Y,19,0
20,29979,RENT,0.0,DEBTCONSOLIDATION,A,8005,8.14,0.27,N,2,0
23,43204,RENT,0.0,PERSONAL,B,5536,9.24,0.13,N,2,0
39,75819,MORTGAGE,11.428673918531585,PERSONAL,A,22626,7.77,0.3,N,9,0
28,29054,MORTGAGE,5.479047506949691,VENTURE,B,9323,,0.32,N,8,0
37,22807,RENT,9.600548134959132,PERSONAL,A,18155,9.05,0.8,N,13,1
20,56088,RENT,1.1004585076713678,PERSONAL,D,3057,16.31,0.05,N,2,0
46,21310,MORTGAGE,14.183224393067045,HOMEIMPROVEMENT,A,5704,7.34,0.27,N,9,0
20,26520,RENT,0.0,MEDICAL,D,4845,15.64,0.18,N,2,0
20,82135,MORTGAGE,0.0,MEDICAL,D,2676,15.97,0.03,N,2,0
32,48405,RENT,5.19912730918777,EDUCATION,C,10859,12.92,0.22,N,6,0
32,109866,MORTGAGE,4.698369116545731,PERSONAL,F,7090,20.24,0.06,N,9,0
25,27927,MORTGAGE,,VENTURE,A,4066,5.9,0.15,N,3,0
35,51447,RENT,9.778388328804528,EDUCATION,B,6026,9.76,0.12,Y,12,0
35,67492,MORTGAGE,11.86029585243681,MEDICAL,C,13595,12.57,0.2,N,9,0
34,28458,RENT,4.679019814710703,EDUCATION,A,19917,7.92,0.7,N,8,1
25,95556,RENT,0.0,MEDICAL,B,7233,10.53,0.08,N,2,0
23,71744,RENT,1.5188316332671716,HOMEIMPROVEMENT,B,6452,11.19,0.09,N,2,0
26,22356,RENT,0.9625920587880059,PERSONAL,B,7510,10.16,0.34,N,3,0
22,53063,RENT,0.0,EDUCATION,D,6239,16.09,0.12,N,2,0
43,66988,OWN,14.280840126130212,MEDICAL,B,6494,8.87,0.1,N,18,0
27,39162,MORTGAGE,5.787147911014574,EDUCATION,A,20975,8.23,0.54,N,4,0
31,24006,RENT,9.462653927467972,PERSONAL,D,13958,17.01,0.58,N,9,0
39,63142,MORTGAGE,14.015606033974628,VENTURE,A,15133,8.02,0.24,N,7,0
22,182806,RENT,3.474016035815066,HOMEIMPROVEMENT,D,5475,15.3,0.03,Y,4,0
20,43789,MORTGAGE,0.0,DEBTCONSOLIDATION,E,13519,18.94,0.31,Y,2,0
22,128422,RENT,0.38940982646928646,VENTURE,D,8450,16.14,0.07,Y,3,1
33,35819,MORTGAGE,7.074064054777053,DEBTCONSOLIDATION,C,5021,11.93,0.14,N,9,0
32,60995,MORTGAGE,3.5018980674683964,PERSONAL,C,28081,14.49,0.46,Y,9,1
34,82812,MORTGAGE,3.6661312261946093,MEDICAL,C,12019,,0.15,N,5,0
29,53926,RENT,0.9566625985866994,VENTURE,B,20675,10.96,0.38,N,2,0
20,45993,RENT,5.323197700986425,VENTURE,A,16909,7.52,0.37,N,2,0
28,80770,RENT,2.0193724918567564,VENTURE,A,2909,8.58,0.04,N,6,0
41,153322,RENT,12.69340707994001,EDUCATION,C,5567,12.81,0.04,N,16,0
44,63915,RENT,5.378257026795339,MEDICAL,B,13495,10.1,0.21,N,9,0
31,40788,MORTGAGE,1.1578747724160525,MEDICAL,B,7976,11.05,0.2,N,9,0
32,48807,MORTGAGE,6.870674879641309,EDUCATION,C,12132,13.02,0.25,N,5,0
37,216606,RENT,14.956628490248557,HOMEIMPROVEMENT,C,16638,14.64,0.08,N,13,0
44,58349,RENT,7.580112788591058,PERSONAL,C,2823,12.89,0.05,Y,8,0
30,39068,MORTGAGE,0.31025540402137475,PERSONAL,A,11624,7.97,0.3,N,9,0
36,28860,MORTGAGE,7.717717422251416,PERSONAL,B,7057,10.5,0.24,N,11,0
25,19845,RENT,3.810085014486847,PERSONAL,A,14301,6.97,0.72,N,4,1
20,66169,RENT,3.2767225416644514,HOMEIMPROVEMENT,B,18144,,0.27,N,2,0
25,77656,MORTGAGE,5.071245244439763,VENTURE,A,9309,6.66,0.12,N,4,0
47,43556,MORTGAGE,8.543270541618428,PERSONAL,C,8648,13.93,0.2,N,18,0
37,53732,RENT,6.159330193120022,MEDICAL,A,12008,5.5,0.22,N,14,0
20,28459,MORTGAGE,0.0,DEBTCONSOLIDATION,A,14168,7.76,0.5,N,2,0
37,58285,MORTGAGE,9.662662729176466,DEBTCONSOLIDATION,C,25210,14.48,0.43,Y,12,0
20,70602,RENT,1.5745996766591022,HOMEIMPROVEMENT,A,2221,7.38,0.03,N,2,0
34,40362,MORTGAGE,10.302369350946137,EDUCATION,C,24441,13.67,0.61,N,12,0
21,137276,RENT,0.04846086943027783,MEDICAL,D,17144,17.36,0.12,N,4,0
20,34186,MORTGAGE,0.0,EDUCATION,B,20538,11.35,0.6,N,2,0
50,63317,MORTGAGE,13.640591576635373,VENTURE,C,9216,11.72,0.15,N,17,0
27,86385,RENT,1.1425251956332003,VENTURE,C,7716,13.06,0.09,Y,2,0
36,51921,MORTGAGE,8.684410796381705,MEDICAL,A,3214,7.27,0.06,N,14,0
30,48841,MORTGAGE,1.6543440496076105,PERSONAL,B,6505,10.75,0.13,Y,4,0
21,24689,OWN,2.582409956694524,MEDICAL,A,13561,7.45,0.55,N,2,0
28,114294,RENT,2.854825088710384,DEBTCONSOLIDATION,A,6416,7.08,0.06,N,4,0
21,49343,RENT,1.165783670692813,EDUCATION,A,10271,7.03,0.21,N,2,0
62,72805,OWN,27.45731737230504,MEDICAL,B,12530,,0.17,N,33,0
39,78432,MORTGAGE,10.01625269559902,PERSONAL,C,14494,12.69,0.18,N,13,0
30,38347,OWN,8.850832347980646,PERSONAL,D,27344,16.67,0.71,N,7,0
36,48599,RENT,7.984438960017046,EDUCATION,B,10174,9.66,0.21,N,6,0
38,112866,RENT,10.56385458762118,DEBTCONSOLIDATION,B,13994,9.86,0.12,N,9,0
38,29305,RENT,4.996326184125351,PERSONAL,C,8128,12.33,0.28,Y,15,0
37,174617,MORTGAGE,11.016554656306875,DEBTCONSOLIDATION,C,5038,13.81,0.03,N,11,0
36,35965,MORTGAGE,4.114330976465633,DEBTCONSOLIDATION,A,6916,8.27,0.19,N,5,0
31,28318,MORTGAGE,6.390011816463016,VENTURE,A,8937,8.43,0.32,N,7,0
49,58265,RENT,7.710997031261867,HOMEIMPROVEMENT,B,12505,10.19,0.21,N,17,0
32,182515,RENT,6.282124568377548,DEBTCONSOLIDATION,B,24686,10.45,0.14,N,5,0
30,18938,MORTGAGE,5.379787075616915,HOMEIMPROVEMENT,C,9701,13.52,0.51,N,4,1
32,50133,MORTGAGE,6.434612499452865,DEBTCONSOLIDATION,B,7362,10.17,0.15,N,6,0
32,70399,MORTGAGE,9.709669241546848,DEBTCONSOLIDATION,A,7332,7.76,0.1,N,9,0
20,55188,RENT,2.0412845836775566,VENTURE,A,11551,8.41,0.21,N,2,0
22,66839,RENT,1.762091734146426,MEDICAL,D,11391,16.8,0.17,N,2,0
29,36500,RENT,9.372999207963742,HOMEIMPROVEMENT,A,10918,7.37,0.3,N,3,0
20,38954,MORTGAGE,1.8161455162518598,PERSONAL,A,9184,7.07,0.24,N,2,0
30,49929,RENT,7.745621336017571,MEDICAL,C,14875,12.58,0.3,N,8,0
32,29101,OWN,3.6655639284600974,MEDICAL,C,2656,12.11,0.09,N,10,0
20,52861,MORTGAGE,0.0,PERSONAL,B,13455,10.94,0.25,N,2,0
24,43747,RENT,0.0,VENTURE,B,7726,10.5,0.18,N,4,0
45,41834,RENT,17.790472713486526,EDUCATION,E,12203,18.51,0.29,N,15,0
36,64619,MORTGAGE,4.22658183253735,EDUCATION,A,13264,9.46,0.21,N,9,0
35,19903,RENT,7.231666705637663,DEBTCONSOLIDATION,B,7260,11.77,0.36,N,7,0
43,47762,RENT,11.198637057119946,MEDICAL,B,29446,10.53,0.62,N,7,1
22,193792,OWN,3.7620490952689107,VENTURE,A,5511,7.67,0.03,N,2,0
20,29811,MORTGAGE,0.0,DEBTCONSOLIDATION,B,19361,9.61,0.65,N,2,1
41,109866,MORTGAGE,,DEBTCONSOLIDATION,C,9135,14.02,0.08,N,18,0
29,55829,RENT,1.2257328929388747,EDUCATION,B,16121,10.68,0.29,N,6,0
22,38885,MORTGAGE,0.1716666223622174,EDUCATION,D,3387,15.29,0.09,Y,4,0
57,26203,RENT,24.577178736942173,PERSONAL,B,12925,10.7,0.49,N,21,0
20,58502,RENT,0.0,DEBTCONSOLIDATION,C,9558,14.33,0.16,N,2,0
32,120495,RENT,2.256965327224294,EDUCATION,C,13562,15.15,0.11,N,4,0
28,43736,RENT,4.261553808807932,MEDICAL,C,13526,12.29,0.31,Y,3,0
26,51816,OWN,,DEBTCONSOLIDATION,C,15488,12.58,0.3,Y,5,0
20,94438,MORTGAGE,1.466298906507693,HOMEIMPROVEMENT,C,19156,13.42,0.2,N,2,0
49,65347,MORTGAGE,10.069706234147734,VENTURE,B,21939,10.68,0.34,N,9,0
20,22816,OWN,,EDUCATION,B,3988,11.84,0.17,N,2,0
27,57204,RENT,3.8290825823565875,MEDICAL,A,3123,8.48,0.05,N,5,0
26,124458,RENT,4.5551088444518255,MEDICAL,C,7605,11.84,0.06,N,4,0
36,53086,MORTGAGE,0.40152355924351646,MEDICAL,A,11073,7.16,0.21,N,8,0
20,12000,MORTGAGE,2.7636934706186977,VENTURE,B,7781,9.29,0.65,N,2,1
35,67071,RENT,8.691067337157918,PERSONAL,A,16236,6.46,0.24,Y,9,0
32,48574,RENT,8.975176196744133,EDUCATION,C,20884,13.97,0.43,N,6,1
24,19811,RENT,3.8691702620357784,DEBTCONSOLIDATION,E,14991,18.61,0.76,N,3,1
34,21513,RENT,5.999343223792207,PERSONAL,C,4323,14.83,0.2,Y,10,0
30,92624,RENT,6.353840073276228,PERSONAL,B,19487,9.37,0.21,N,7,0
52,36213,RENT,10.792053312650616,HOMEIMPROVEMENT,B,7066,10.48,0.2,N,26,0
28,32888,RENT,4.914402661295697,PERSONAL,B,2364,10.07,0.07,N,7,0
21,53124,RENT,2.3790471301792238,HOMEIMPROVEMENT,A,4907,8.76,0.09,N,2,0
35,38013,RENT,11.52565236868261,MEDICAL,B,16083,9.78,0.42,N,8,0
27,57241,OWN,1.7677394765739738,MEDICAL,B,13708,10.67,0.24,N,6,0
30,48460,OWN,3.9228732024570943,VENTURE,D,9913,14.89,0.2,N,8,0
20,28001,MORTGAGE,1.0487290616358946,VENTURE,B,8167,11.66,0.29,N,2,0
36,40898,OWN,0.639531079513211,MEDICAL,B,4579,11.97,0.11,N,11,0
25,69114,OTHER,5.478080948610786,PERSONAL,D,7507,15.44,0.11,N,2,0
33,55439,RENT,1.3719283538974372,EDUCATION,B,3894,9.85,0.07,N,7,0
57,51788,RENT,18.003121692189016,PERSONAL,A,13658,7.71,0.26,N,29,0
27,157245,OWN,0.803623391659593,VENTURE,B,15905,9.85,0.1,N,3,0
38,80989,MORTGAGE,7.5631726587483215,PERSONAL,B,14045,11.42,0.17,N,8,0
28,86581,RENT,6.7652972643360805,VENTURE,C,16644,13.86,0.19,Y,3,0
24,49450,MORTGAGE,2.9877546462933116,HOMEIMPROVEMENT,A,10793,8.51,0.22,N,2,0
46,61149,RENT,19.997730341223694,MEDICAL,C,16239,12.64,0.27,N,8,0
20,42740,RENT,1.8828674810683017,HOMEIMPROVEMENT,D,1602,,0.04,N,2,0
41,83087,RENT,4.23443961637387,EDUCATION,B,9362,10.79,0.11,N,14,0
20,50984,RENT,0.43207917811403285,PERSONAL,A,13843,8.85,0.27,N,2,0
40,61224,RENT,11.688170897410407,VENTURE,B,6960,9.75,0.11,N,8,0
30,59179,MORTGAGE,8.01766774988413,DEBTCONSOLIDATION,B,8999,10.87,0.15,N,8,0
21,53637,RENT,0.0627154885794432,DEBTCONSOLIDATION,B,9130,9.97,0.17,N,2,0
26,272666,RENT,0.0,DEBTCONSOLIDATION,B,10166,11.35,0.04,N,4,0
37,37547,RENT,15.683634284930932,EDUCATION,B,5769,9.79,0.15,N,14,0
55,37360,MORTGAGE,11.044740800657863,DEBTCONSOLIDATION,D,9167,16.22,0.25,Y,13,0
20,79360,OTHER,1.0628320179538124,MEDICAL,B,15877,11.4,0.2,N,2,0
21,39052,RENT,2.2116157527778344,EDUCATION,A,4506,6.42,0.12,N,2,0
20,46153,RENT,0.11095049858233802,MEDICAL,D,5962,16.48,0.13,N,2,0
28,29806,RENT,7.304365892031681,VENTURE,A,9670,7.21,0.32,N,2,0
40,70994,MORTGAGE,5.2710752955490365,DEBTCONSOLIDATION,A,13679,8.18,0.19,N,10,0
20,71492,RENT,2.862306261162803,MEDICAL,D,4523,16.3,0.06,N,2,0
30,45553,RENT,2.845441885218251,EDUCATION,A,6847,7.17,0.15,N,5,0
40,80269,RENT,14.15558239305658,PERSONAL,A,21716,7.42,0.27,N,5,0
26,19497,RENT,1.0895838520121035,HOMEIMPROVEMENT,B,10328,9.03,0.53,Y,2,1
20,36725,OWN,0.16440616911536,PERSONAL,A,13209,8.2,0.36,N,2,0
32,49341,RENT,6.362757048475555,PERSONAL,B,16721,12.02,0.34,N,8,1
44,28431,RENT,9.248838519144499,PERSONAL,B,10360,10.07,0.36,N,17,0
20,20706,MORTGAGE,1.170978581335262,DEBTCONSOLIDATION,B,4622,10.47,0.22,N,2,0
20,45736,MORTGAGE,2.870724756099005,HOMEIMPROVEMENT,A,8588,8.76,0.19,N,2,0
33,79356,RENT,2.1383028928045036,VENTURE,D,13658,14.56,0.17,Y,7,1
34,109662,OWN,6.711418055511018,VENTURE,A,14421,7.9,0.13,N,4,0
25,40094,MORTGAGE,2.4556265943221858,DEBTCONSOLIDATION,B,7086,11.84,0.18,N,3,0
23,81086,RENT,2.713078106871958,HOMEIMPROVEMENT,D,6660,,0.08,N,4,0
30,76887,RENT,2.102625436856698,EDUCATION,B,6647,10.07,0.09,N,8,0
20,105898,RENT,1.2727722271110937,PERSONAL,A,14503,8.56,0.14,N,2,0
20,44685,RENT,,DEBTCONSOLIDATION,A,7411,6.63,0.17,N,2,0
37,20147,RENT,5.711388144625738,VENTURE,E,2778,19.19,0.14,N,13,0
20,56308,MORTGAGE,0.0,VENTURE,C,8134,13.8,0.14,N,2,0
20,31020,MORTGAGE,0.3282528239769265,PERSONAL,D,13505,16.91,0.44,N,2,0
23,36390,RENT,1.6657680604549667,MEDICAL,C,16158,13.4,0.44,N,2,0
25,45905,RENT,4.537413675989763,MEDICAL,B,6948,,0.15,N,3,0
35,44962,RENT,5.872985251193516,HOMEIMPROVEMENT,A,9602,7.19,0.21,N,12,0
24,58562,MORTGAGE,4.419936068116679,PERSONAL,D,9327,14.82,0.16,N,4,0
47,79756,MORTGAGE,16.91935447833402,DEBTCONSOLIDATION,B,8634,9.27,0.11,N,11,0
31,44255,RENT,2.616895072025802,DEBTCONSOLIDATION,B,8606,9.63,0.19,Y,5,0
22,67348,MORTGAGE,3.5883734658050392,PERSONAL,B,2835,11.04,0.04,N,2,0
34,54619,RENT,1.5453420852312831,DEBTCONSOLIDATION,A,12546,6.9,0.23,N,9,0
47,90628,MORTGAGE,13.941707869883011,MEDICAL,A,16409,7.48,0.18,N,15,0
37,48838,RENT,5.010038388123643,PERSONAL,B,8757,10.57,0.18,N,10,0
20,51874,RENT,1.0498305767607887,PERSONAL,A,5292,6.88,0.1,Y,2,1
26,44094,RENT,0.0,PERSONAL,A,11977,7.63,0.27,N,3,0
32,49551,MORTGAGE,6.8808479691435664,EDUCATION,B,24605,,0.5,N,10,0
37,35209,MORTGAGE,1.8599861120352466,MEDICAL,B,11759,10.53,0.33,N,13,0
28,33341,OWN,5.381258659142164,MEDICAL,A,10678,8.23,0.32,N,9,1
27,83006,RENT,4.971010240703391,PERSONAL,A,5574,7.2,0.07,N,4,0
52,29858,RENT,10.649380236496455,HOMEIMPROVEMENT,E,3007,18.71,0.1,N,12,1
37,45455,RENT,6.257709514376799,HOMEIMPROVEMENT,A,9117,7.58,0.2,N,16,0
34,94697,MORTGAGE,10.8419412813628,MEDICAL,A,11808,8.36,0.12,N,10,0
24,44623,MORTGAGE,0.5533325398344493,MEDICAL,A,19331,7.84,0.43,N,7,0
20,85460,MORTGAGE,0.0,EDUCATION,A,10437,6.99,0.12,N,2,0
35,39140,MORTGAGE,8.593866919480618,VENTURE,B,3480,10.89,0.09,N,10,0
39,30389,MORTGAGE,14.688014490484665,DEBTCONSOLIDATION,D,5637,15.23,0.19,N,14,1
30,22535,OWN,2.6859435299561336,HOMEIMPROVEMENT,B,10889,,0.48,N,6,0
37,111524,RENT,9.884767552987352,MEDICAL,C,10862,13.48,0.1,N,12,0
38,28990,MORTGAGE,6.675389074330644,MEDICAL,D,14298,16.12,0.49,Y,13,1
39,81711,OWN,3.0589747339371853,MEDICAL,A,6117,7.47,0.07,N,14,0
20,31257,RENT,0.6192817770842945,MEDICAL,B,19655,10.01,0.63,N,2,0
26,111810,MORTGAGE,3.9639471141995055,DEBTCONSOLIDATION,B,12398,9.91,0.11,N,3,0
35,182358,RENT,3.049958674490887,PERSONAL,B,6009,11.36,0.03,N,10,0
30,21427,RENT,7.124987662076209,DEBTCONSOLIDATION,C,8428,15.01,0.39,N,5,0
38,29833,MORTGAGE,12.089910555757255,PERSONAL,C,4640,13.72,0.16,N,15,0
34,82886,RENT,12.110684019956153,MEDICAL,B,14214,10.53,0.17,N,11,0
20,71838,RENT,1.099467793348449,MEDICAL,A,17496,6.52,0.24,N,2,0
43,83059,MORTGAGE,14.05879709279333,EDUCATION,A,23081,6.09,0.28,N,12,0
25,39514,RENT,3.9749724328143277,DEBTCONSOLIDATION,B,9436,9.21,0.24,N,4,0
22,161642,RENT,0.0,DEBTCONSOLIDATION,A,11132,7.92,0.07,N,2,0
42,57810,MORTGAGE,13.078905062681855,DEBTCONSOLIDATION,C,10609,,0.18,N,14,0
37,27741,RENT,5.134742490637014,EDUCATION,B,16968,,0.61,N,8,0
44,47134,RENT,15.74661610910826,DEBTCONSOLIDATION,C,6442,12.62,0.14,Y,9,1
33,27946,RENT,9.667140852590556,EDUCATION,B,8432,10.63,0.3,N,7,0
26,129964,RENT,,EDUCATION,C,11390,13.17,0.09,N,5,0
